onset_latency,rise_time,peak_amplitude,recovery_time,dwell_time,switching_rate,mean_synchrony,synchrony_entropy,onset_defined,rise_defined,recovery_defined,_notes,_params,first_peak_time,baseline_fraction,inter_peak_cv,morphology_label,ground_truth_morphology,replication
1.0,11.0,0.897866555012848,17.0,17.2,3.8,0.5452862258374352,3.050105225419242,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.09090909090909091,2.370712389091729,oscillatory,oscillatory,34
3.0,7.0,0.8992516576686976,7.0,15.636363636363637,4.0,0.5384735304041216,3.119057583608543,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.25,2.5233191348810897,oscillatory,oscillatory,35
1.0,21.0,0.9154649809554387,18.0,22.0,3.0,0.5413201184217484,3.034644308879026,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.09090909090909091,2.371656585618348,oscillatory,oscillatory,36
124.0,17.0,0.881801055152054,19.0,19.555555555555557,3.2,0.5391285715452834,3.057041899568037,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.0,2.5670230968817074,oscillatory,oscillatory,37
1.0,7.0,0.8761667263268653,4.0,22.125,3.0,0.5431510089293845,3.0912601093501357,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.1,2.629245508710281,oscillatory,oscillatory,38
5.0,12.0,0.8945610350467802,25.0,15.363636363636363,4.2,0.5417089988247225,3.0552196593450067,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.3333333333333333,2.3420222160900575,oscillatory,oscillatory,39
2.0,11.0,0.8947113194139976,,21.25,2.8,0.5444706092745306,3.0542769260589417,1,1,0,recovery undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.1111111111111111,2.1471169788296613,oscillatory,oscillatory,40
5.0,9.0,0.9248842219264973,,21.625,3.0,0.5419293076726702,3.1451605823125357,1,1,0,recovery undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",7.0,0.2857142857142857,2.341722000175769,oscillatory,oscillatory,41
2.0,23.0,0.9314489668695269,13.0,21.25,2.8,0.5407396472608915,3.0176070802229495,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.1111111111111111,2.485895543151008,oscillatory,oscillatory,42
1.0,9.0,0.9088214772083405,17.0,16.181818181818183,4.2,0.542544095617006,3.05800900567232,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",12.0,0.08333333333333333,2.3507470523276166,oscillatory,oscillatory,43
5.0,11.0,0.924562567137792,22.0,24.857142857142858,2.4,0.544622488595385,3.1462953340904285,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.2727272727272727,2.2876611857282714,oscillatory,oscillatory,44
5.0,12.0,0.9017151518453653,10.0,23.857142857142858,2.4,0.5393636885097554,3.093714462610751,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.18181818181818182,2.397665531303314,oscillatory,oscillatory,45
128.0,11.0,0.90026372402107,22.0,21.625,2.8,0.5410095152811646,3.0998259131508696,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.0,2.21091909967464,oscillatory,oscillatory,46
3.0,12.0,0.8841314881545379,10.0,22.5,2.8,0.5423296127611044,3.042254885780707,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.1,2.116772549182464,oscillatory,oscillatory,47
5.0,10.0,0.9214195696187903,16.0,19.22222222222222,3.4,0.5398819509235989,3.123295187120815,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",5.0,0.4,2.3627372616129323,oscillatory,oscillatory,48
2.0,11.0,0.9198628529212322,18.0,19.444444444444443,3.4,0.5471857824840721,3.0804657763079124,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.2,2.4459149617270013,oscillatory,oscillatory,49
6.0,11.0,0.9086718732406057,,19.333333333333332,3.4,0.5456023229638056,3.098674065134701,1,1,0,recovery undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.2222222222222222,2.4445858544956036,oscillatory,oscillatory,50
1.0,12.0,0.9131159597298104,14.0,24.571428571428573,2.6,0.5410895901708881,3.154567018552419,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.09090909090909091,2.461325423088614,oscillatory,oscillatory,51
2.0,10.0,0.9071979288645189,20.0,17.1,3.6,0.5421646307395454,3.0962034514073364,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.1,2.354248605588114,oscillatory,oscillatory,52
3.0,14.0,0.8789315208473423,15.0,17.5,3.6,0.5371621435476357,3.0931031087797307,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.15384615384615385,2.320505742369223,oscillatory,oscillatory,53
4.0,15.0,0.9113621325535126,15.0,21.375,2.8,0.5442779688769384,3.10196091013288,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.18181818181818182,2.604389778962182,oscillatory,oscillatory,54
127.0,13.0,0.9077088967190384,21.0,21.625,2.8,0.5414867710933383,3.144313218271884,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",12.0,0.0,2.4938772890241907,oscillatory,oscillatory,55
125.0,14.0,0.8929185500005816,18.0,17.8,3.6,0.5395040922250998,3.067999351909222,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.0,2.3561558921759174,oscillatory,oscillatory,56
2.0,15.0,0.9172760308860229,21.0,18.1,3.6,0.5514124052209043,3.084024404893247,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.125,2.460771373941625,oscillatory,oscillatory,57
4.0,12.0,0.9269952709042595,21.0,21.75,2.8,0.5408895291751782,3.137662185656539,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",12.0,0.08333333333333333,2.5286521375335638,oscillatory,oscillatory,58
126.0,14.0,0.8961502150697765,10.0,29.0,2.0,0.5409806764511592,3.0384008834589893,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.0,2.3378664415034773,oscillatory,oscillatory,59
3.0,13.0,0.8899972559970719,9.0,17.7,3.6,0.5392423092008636,3.0625404998049897,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.1,2.347202339208697,oscillatory,oscillatory,60
126.0,14.0,0.8836633360377553,,21.875,2.8,0.5428265473948628,3.0956057388766642,1,1,0,recovery undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",5.0,0.0,2.4024304958197216,oscillatory,oscillatory,61
128.0,14.0,0.9234587486956876,21.0,24.714285714285715,2.4,0.5399973988481592,3.1457028326959016,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.0,2.383485255182408,oscillatory,oscillatory,62
2.0,10.0,0.8796508211088256,22.0,21.375,2.8,0.5380894271746075,3.0649214138224194,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",7.0,0.14285714285714285,2.430068175387706,oscillatory,oscillatory,63
2.0,9.0,0.924614388013059,13.0,17.6,3.6,0.5405548349967686,3.112220820213763,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.1,2.2348867727381405,oscillatory,oscillatory,64
1.0,19.0,0.9101166969413338,12.0,15.636363636363637,4.2,0.5411597094409847,3.064110804566232,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.125,2.1783859547928937,oscillatory,oscillatory,65
6.0,9.0,0.890565595304593,19.0,20.875,3.0,0.5407944933441371,3.091061897149816,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.3333333333333333,2.4870811455318815,oscillatory,oscillatory,66
3.0,9.0,0.8700113358953011,15.0,17.6,3.6,0.5375577658363555,3.0784193887233466,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",15.0,0.13333333333333333,2.1449209807816594,oscillatory,oscillatory,67
1.0,13.0,0.9089230907655844,13.0,21.125,3.0,0.5415805480168544,3.11298908271788,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.1,2.5943043068678016,oscillatory,oscillatory,68
1.0,17.0,0.9151647020140157,19.0,20.22222222222222,3.4,0.540649236625841,3.1053554767677016,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.09090909090909091,2.4603985045980434,oscillatory,oscillatory,69
2.0,10.0,0.9060574522450602,22.0,24.285714285714285,2.6,0.5436846861346705,3.0626142791756226,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.2,2.4861350218640133,oscillatory,oscillatory,70
6.0,16.0,0.9377478148085988,,19.555555555555557,3.4,0.5438533650333689,3.1437900248684474,1,1,0,recovery undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",4.0,0.75,2.3986550238473003,oscillatory,oscillatory,71
2.0,11.0,0.9032659539593346,,19.11111111111111,3.2,0.5435545692683532,3.0587017314393323,1,1,0,recovery undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.1,2.2698786353359135,oscillatory,oscillatory,72
124.0,11.0,0.8716781473542478,18.0,22.0,2.8,0.540399581890469,3.0902984845774584,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",14.0,0.0,2.3505982843827367,oscillatory,oscillatory,73
127.0,12.0,0.9017109441498592,16.0,15.727272727272727,4.0,0.5388739358923351,3.09354794041797,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",12.0,0.0,2.4495574360796404,oscillatory,oscillatory,74
3.0,13.0,0.9167330899403289,17.0,21.0,3.0,0.5398516505013847,3.1231716762108297,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",14.0,0.21428571428571427,2.4097168699657523,oscillatory,oscillatory,75
3.0,13.0,0.9079717377511737,9.0,19.22222222222222,3.4,0.5412737005394235,3.110101127538234,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.3333333333333333,2.304782017390036,oscillatory,oscillatory,76
2.0,15.0,0.9105973347350403,16.0,19.0,3.4,0.5439520714032241,3.141991533560958,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.2222222222222222,2.1153355731804457,oscillatory,oscillatory,77
4.0,8.0,0.910031843829637,17.0,18.88888888888889,3.2,0.5361672656367594,3.1597101243531958,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.375,2.498344113938947,oscillatory,oscillatory,78
3.0,12.0,0.8904976845084482,16.0,21.125,2.8,0.5438573716970349,3.0543833938767477,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.1,2.3623960171819514,oscillatory,oscillatory,79
2.0,15.0,0.8931495077753175,22.0,21.875,3.0,0.5447698517040059,3.081087405659574,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.2222222222222222,2.5910384101072377,oscillatory,oscillatory,80
2.0,13.0,0.9095361319241249,21.0,24.714285714285715,2.4,0.5436249633298907,3.104468487829932,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",12.0,0.08333333333333333,2.649985237720094,oscillatory,oscillatory,81
2.0,8.0,0.8851991935988692,16.0,17.2,3.6,0.5426695591142375,3.0379269387914003,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",12.0,0.08333333333333333,2.2870141393243264,oscillatory,oscillatory,82
6.0,11.0,0.8888582536301437,,17.3,3.8,0.5409806698630081,3.078318394180824,1,1,0,recovery undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",2.0,0.5,2.511749012511372,oscillatory,oscillatory,83
5.0,12.0,0.903458908009489,9.0,17.5,3.6,0.539955618946281,3.107167003238389,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.1,2.5358348950180183,oscillatory,oscillatory,84
127.0,15.0,0.8792506785087711,16.0,19.444444444444443,3.2,0.5422375962441668,3.056250446734083,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",15.0,0.0,2.4432764886520726,oscillatory,oscillatory,85
2.0,19.0,0.9161438069813963,17.0,21.75,3.0,0.542422078792345,3.06399056007201,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.2222222222222222,2.2504719920500698,oscillatory,oscillatory,86
1.0,11.0,0.9128124824807091,10.0,29.166666666666668,2.2,0.5426903237649935,3.076211240596236,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.1,2.317554169786515,oscillatory,oscillatory,87
127.0,14.0,0.907123289637939,12.0,17.7,3.6,0.5466501049580648,3.0891893613763006,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",6.0,0.0,2.2695620778110253,oscillatory,oscillatory,88
2.0,11.0,0.8992820417737295,16.0,21.375,2.8,0.5377989943160002,3.121474620186891,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.1,2.5050633113774046,oscillatory,oscillatory,89
125.0,18.0,0.9068166853857242,3.0,17.6,3.6,0.5370808158796778,3.0564898707174066,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.0,2.354749214078733,oscillatory,oscillatory,90
3.0,12.0,0.909108111779011,14.0,21.375,3.0,0.544815603861709,3.1504237436733553,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.2,2.4450203141641684,oscillatory,oscillatory,91
1.0,7.0,0.8956998283083456,21.0,21.625,3.0,0.5394860479102386,3.072180635097856,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.09090909090909091,2.3249423955997583,oscillatory,oscillatory,92
2.0,13.0,0.9126858061811995,12.0,21.75,2.8,0.5446719216826388,3.0859147670461566,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.1111111111111111,2.425767182317372,oscillatory,oscillatory,93
4.0,9.0,0.8791889814664118,7.0,19.666666666666668,3.2,0.5415700323759108,3.060540915621053,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.07692307692307693,2.319029645358486,oscillatory,oscillatory,94
4.0,13.0,0.8969186750310976,10.0,19.0,3.4,0.5412417047031289,3.059053924751168,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.23076923076923078,2.5250773719185813,oscillatory,oscillatory,95
5.0,19.0,0.9032626705887767,23.0,17.4,3.8,0.541961018785712,3.0961248938327324,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",3.0,0.3333333333333333,2.267529154412743,oscillatory,oscillatory,96
6.0,15.0,0.9013745803532378,,14.583333333333334,4.6,0.5426262623554489,3.113732432727257,1,1,0,recovery undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.3333333333333333,2.5590946745783274,oscillatory,oscillatory,97
1.0,18.0,0.9221978547132396,16.0,17.5,3.8,0.5397343137277769,3.1557721713480094,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.1111111111111111,2.3456392210442747,oscillatory,oscillatory,98
3.0,10.0,0.9248990838834124,12.0,19.11111111111111,3.2,0.5413562407547661,3.1289097582493968,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.2222222222222222,2.1063598016078866,oscillatory,oscillatory,99
3.0,11.0,0.9085708107907257,25.0,22.0,3.0,0.5419326182289742,3.1016362881187773,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.15384615384615385,2.2403216377442985,oscillatory,oscillatory,100
128.0,9.0,0.901458299554819,16.0,22.0,2.8,0.5404944857456603,3.1191188396125717,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.0,2.4379426176659362,oscillatory,oscillatory,101
1.0,16.0,0.9067768941956069,,29.166666666666668,2.2,0.5385652634275335,3.098842749306441,1,1,0,recovery undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",6.0,0.16666666666666666,2.3935211507870284,oscillatory,oscillatory,102
8.0,13.0,0.8871661853030982,21.0,19.22222222222222,3.2,0.5421819445318042,3.0860462373557835,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.25,2.4422834917978173,oscillatory,oscillatory,103
1.0,10.0,0.9009839833238564,14.0,25.428571428571427,2.6,0.5442903548992757,3.088656322911246,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.1111111111111111,2.507926706734353,oscillatory,oscillatory,104
3.0,15.0,0.9128837061241606,12.0,25.142857142857142,2.4,0.5402508280456589,3.072855252000218,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.18181818181818182,2.537534557922918,oscillatory,oscillatory,105
129.0,15.0,0.903598634900378,12.0,24.857142857142858,2.4,0.535835555784049,3.1308878489506196,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",12.0,0.0,2.2716412804261745,oscillatory,oscillatory,106
2.0,11.0,0.8828342479272253,23.0,29.5,2.2,0.5414263554229962,3.0257960562815063,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",7.0,0.2857142857142857,2.4241827928784,oscillatory,oscillatory,107
3.0,14.0,0.8903828818945541,17.0,19.0,3.4,0.5418557601781246,3.0363152844174213,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.15384615384615385,2.463952632337097,oscillatory,oscillatory,108
8.0,22.0,0.9195745284336722,18.0,24.428571428571427,2.6,0.546587011181317,3.088975782762088,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",6.0,0.3333333333333333,2.544071829300699,oscillatory,oscillatory,109
3.0,9.0,0.8854115773267548,16.0,19.22222222222222,3.4,0.5397240973429602,3.0809029771284795,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",7.0,0.42857142857142855,2.568864404262199,oscillatory,oscillatory,110
2.0,12.0,0.9448082642118079,17.0,22.25,2.8,0.5437896978110245,3.1252352657722935,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.125,2.3921874483273147,oscillatory,oscillatory,111
3.0,12.0,0.8883946417694176,19.0,24.0,2.6,0.5413642560024581,3.0961314876259527,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.2222222222222222,2.8435545248227854,oscillatory,oscillatory,112
2.0,15.0,0.8994956922686758,7.0,22.0,2.8,0.5401643853336331,3.0868725447326497,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",3.0,0.3333333333333333,2.4183223893873924,oscillatory,oscillatory,113
6.0,11.0,0.8988832739327803,21.0,15.363636363636363,4.2,0.5413510553540556,3.1308671117724463,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",7.0,0.42857142857142855,2.28912855488914,oscillatory,oscillatory,114
126.0,9.0,0.9122243941351371,14.0,17.7,3.6,0.5426423106289371,3.080101537950428,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.0,2.4340232265542077,oscillatory,oscillatory,115
3.0,11.0,0.8866624994373898,28.0,25.0,2.4,0.5409780853417044,3.0866649120992955,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",7.0,0.14285714285714285,2.3675176061920062,oscillatory,oscillatory,116
7.0,11.0,0.9065627600209712,12.0,21.125,2.8,0.5435171336828265,3.0809234249125326,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.2727272727272727,2.512846760278016,oscillatory,oscillatory,117
3.0,8.0,0.8998130357844342,19.0,34.4,1.8,0.5435449328366257,3.0578667234822317,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.3333333333333333,2.5704900627826808,oscillatory,oscillatory,118
5.0,10.0,0.9265784722314233,14.0,19.88888888888889,3.4,0.5469966526206514,3.113926639763298,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",14.0,0.21428571428571427,2.3613598516899783,oscillatory,oscillatory,119
127.0,13.0,0.8920952845162056,23.0,22.125,2.8,0.5404174467897795,3.077175407640636,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.0,2.384757004858613,oscillatory,oscillatory,120
127.0,12.0,0.9078839088501747,15.0,17.7,3.6,0.5427399995634109,3.096205445273536,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.0,2.5538080861343073,oscillatory,oscillatory,121
1.0,16.0,0.8843679354199839,18.0,21.75,3.0,0.5410840647985696,3.0799266835598007,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.1111111111111111,2.372026528895194,oscillatory,oscillatory,122
4.0,15.0,0.8752157690713878,18.0,21.75,2.8,0.5422324486836243,3.039548285115622,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.07692307692307693,2.458728289496287,oscillatory,oscillatory,123
126.0,12.0,0.8988119462504196,16.0,24.714285714285715,2.4,0.5415969794346379,3.096859859439307,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.0,2.5943865957064216,oscillatory,oscillatory,124
2.0,15.0,0.909264478786484,16.0,14.666666666666666,4.4,0.541865042429464,3.1319020092809136,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",15.0,0.06666666666666667,2.616061067751302,oscillatory,oscillatory,125
6.0,7.0,0.8893285192038194,,19.11111111111111,3.4,0.5443942879841692,3.0791134181026494,1,1,0,recovery undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.36363636363636365,2.5720051521118337,oscillatory,oscillatory,126
127.0,15.0,0.8852946258856895,21.0,22.375,2.8,0.5459858961817797,3.086616549283644,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",12.0,0.0,2.6116560086347542,oscillatory,oscillatory,127
1.0,14.0,0.909619911783675,15.0,24.857142857142858,2.6,0.5396085392687752,3.047900310217255,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",14.0,0.07142857142857142,2.489299913081283,oscillatory,oscillatory,128
3.0,7.0,0.8917133207681205,22.0,18.88888888888889,3.4,0.5370042531400895,3.075061761224482,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.2,2.4910970218256017,oscillatory,oscillatory,129
3.0,13.0,0.9015675077681037,8.0,21.875,2.8,0.5442490864912317,3.1158306434369005,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",12.0,0.16666666666666666,2.4758947630551478,oscillatory,oscillatory,130
1.0,15.0,0.9017288280097845,19.0,21.5,3.0,0.5428785148101763,3.171434563480043,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.1111111111111111,2.65273610215551,oscillatory,oscillatory,131
2.0,7.0,0.9142542703114342,18.0,21.625,3.0,0.5459393384002761,3.1090126008201944,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.2222222222222222,2.455814514727837,oscillatory,oscillatory,132
4.0,9.0,0.8994833557752265,15.0,19.0,3.4,0.5399500702124612,3.093271747967767,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.2222222222222222,2.484919550976485,oscillatory,oscillatory,133
2.0,16.0,0.9249755602028403,19.0,18.88888888888889,3.4,0.5407140787192795,3.085449221051386,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.2222222222222222,2.3829233897751503,oscillatory,oscillatory,134
126.0,16.0,0.9029532660321649,17.0,19.666666666666668,3.2,0.542154522444517,3.1172446236930353,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",12.0,0.0,2.3672302551319437,oscillatory,oscillatory,135
3.0,13.0,0.8892875198186003,13.0,17.2,3.8,0.5407370311346765,3.0797495529327206,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.23076923076923078,2.2965366926406454,oscillatory,oscillatory,136
127.0,17.0,0.8972554339938154,,17.9,3.6,0.537526756234506,3.0928172460333307,1,1,0,recovery undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.0,2.5444119129363334,oscillatory,oscillatory,137
128.0,10.0,0.8849480515754149,7.0,21.375,2.8,0.5429772377615043,3.1102064228654362,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.0,2.349477444745328,oscillatory,oscillatory,138
127.0,9.0,0.9031623564729234,16.0,22.25,2.8,0.5441259308666169,3.0713543832614607,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.0,2.2411123079942716,oscillatory,oscillatory,139
2.0,14.0,0.9241186227662334,4.0,17.4,3.6,0.5428360830381804,3.152369945947549,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.1,2.3392946729157504,oscillatory,oscillatory,140
1.0,9.0,0.9360550476051466,18.0,28.833333333333332,2.2,0.5368518695022996,3.1647082895620477,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.09090909090909091,2.481192896740427,oscillatory,oscillatory,141
